"SampleID","Upper rhombic lip","Splatter","Lower rhombic lip","Mammillary body","Thalamic excitatory","Amygdala excitatory","Medium spiny neuron","Eccentric medium spiny neuron","Miscellaneous","Cerebellar inhibitory","Midbrain-derived inhibitory","CGE interneuron","LAMP5-LHX6 and Chandelier","MGE interneuron","Deep-layer near-projecting","Deep-layer corticothalamic and 6b","Hippocampal CA1-3","Upper-layer intratelencephalic","Deep-layer intratelencephalic","Hippocampal dentate gyrus","Hippocampal CA4","oligodendrocyte","astrocyte","Bergmann glial cell","oligodendrocyte precursor cell","ependymal cell","choroid plexus epithelial cell","fibroblast","pericyte","vascular associated smooth muscle cell","endothelial cell","central nervous system macrophage"
"GTEX-QV44-0426-SM-4R1KF",0,0,0,0,0.0317917568648423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968208243135158,0,0,0,0,0,0
"GTEX-QV44-0526-SM-2S1RE",0,0,0,0,0.0280075368808541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971992463119146,0,0,0,0,0,0
"GTEX-QV44-0626-SM-4R1KJ",0,0,0,0,0.00752307203834589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992476927961654,0,0,0,0,0,0
"GTEX-QV44-0726-SM-DKPON",0,0,0,0,0.0305055696186193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969494430381381,0,0,0,0,0,0
"GTEX-QV44-0826-SM-2S1RG",0,0,0,0,0.022058815413198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977941184586802,0,0,0,0,0,0
"GTEX-QV44-0926-SM-2S1RH",0,0,0,0,0.0272621080928164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972737891907184,0,0,0,0,0,0
"GTEX-QV44-1026-SM-447CG",0,0,0,0,0.0253239486998915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974676051300108,0,0,0,0,0,0
"GTEX-QV44-1126-SM-CL55C",0,0,0,0,0.0383566862690093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961643313730991,0,0,0,0,0,0
"GTEX-QV44-1226-SM-CJI1S",0,0,0,0,0.0347162568835518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965283743116448,0,0,0,0,0,0
"GTEX-QV44-1526-SM-DHXIP",0,0,0,0,0.0231212716995908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976878728300409,0,0,0,0,0,0
"GTEX-QV44-1726-SM-4R1KG",0,0,0,0,0.0140930633391061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985906936660894,0,0,0,0,0,0
"GTEX-QV44-1825-SM-447CF",0,0,0,0,0.0176984806786049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982301519321395,0,0,0,0,0,0
"GTEX-QV44-1926-SM-2S1RF",0,0,0,0,0.0393221862879518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960677813712048,0,0,0,0,0,0
"GTEX-QV44-2026-SM-2S1RD",0,0,0,0,0.0244802233609654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975519776639035,0,0,0,0,0,0
"GTEX-QV44-2226-SM-447A3",0,0,0,0,0.00872737120364232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798488188825769,0,0,0,0.192784439970589,0,0
"GTEX-QVJO-0006-SM-2S1RC",0,0,0,0,0.00176955595126513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998230444048735,0,0,0,0,0,0
"GTEX-QVJO-0008-SM-447AU",0,0,0,0,0.0333025297136031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966697470286397,0,0,0,0,0,0
"GTEX-QVJO-0011-R10A-SM-2S1QJ",0,0,0,0,0.0302033454169119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969796654583088,0,0,0,0,0,0
"GTEX-QVJO-0011-R1A-SM-2S1QI",0,0,0,0,0.010785125812779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989214874187221,0,0,0,0,0,0
"GTEX-QVJO-0011-R4A-SM-2S1QL",0,0,0,0,0.0146712114884305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985328788511569,0,0,0,0,0,0
"GTEX-QVJO-0011-R5A-SM-2S1QM",0,0,0,0,0.00598474301206349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994015256987937,0,0,0,0,0,0
"GTEX-QVJO-0011-R6A-SM-2S1QN",0,0,0,0,0.00508573410186364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994914265898136,0,0,0,0,0,0
"GTEX-QVJO-0011-R7A-SM-2S1QO",0,0,0,0,0.00631631768429654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993683682315703,0,0,0,0,0,0
"GTEX-QVJO-0011-R8A-SM-447C7",0,0,0,0,0.0242291710987959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975770828901204,0,0,0,0,0,0
"GTEX-QVJO-0011-R9A-SM-2S1QH",0,0,0,0,0.0096854584342724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990314541565728,0,0,0,0,0,0
"GTEX-QVJO-0126-SM-3GIK4",0,0,0,0,0.0419725620097763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958027437990224,0,0,0,0,0,0
"GTEX-QVJO-0326-SM-2S1R1",0,0,0,0,0.0265958123911765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973404187608824,0,0,0,0,0,0
"GTEX-QVJO-0526-SM-447CE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657213730982715,0,0,0,0.342786269017285,0,0
"GTEX-QVJO-1226-SM-4R1KA",0,0,0,0,0.0155293926411561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984470607358844,0,0,0,0,0,0
"GTEX-QVJO-1325-SM-2S1QX",0,0,0,0,0.0212467940438499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97875320595615,0,0,0,0,0,0
"GTEX-QVJO-1426-SM-2S1QY",0,0,0,0,0.0251263712593019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974873628740698,0,0,0,0,0,0
"GTEX-QVJO-1626-SM-2S1QW",0,0,0,0,0.0560653429870712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943934657012929,0,0,0,0,0,0
"GTEX-QVJO-1826-SM-447C9",0,0,0,0,0.0385175987779104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96148240122209,0,0,0,0,0,0
"GTEX-QVJO-1926-SM-2S1QZ",0,0,0,0,0.0341869273293437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965813072670656,0,0,0,0,0,0
"GTEX-QVJO-2526-SM-CYPRA",0,0,0,0,0.0200812298527439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979918770147256,0,0,0,0,0,0
"GTEX-QVJO-3126-SM-COH22",0,0,0,0,0.0113327846527352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988667215347265,0,0,0,0,0,0
"GTEX-QVUS-0006-SM-3GAE8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152959976629851,0,0,0,0.308691229563721,0.0520991700265347,0.486249623779894
"GTEX-QVUS-0008-SM-447AY",0,0,0,0,0.0323750784505846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967624921549415,0,0,0,0,0,0
"GTEX-QVUS-0011-R10A-SM-3GIK3",0,0,0,0,0.0314394648860097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96856053511399,0,0,0,0,0,0
"GTEX-QVUS-0011-R1A-SM-3GAD2",0,0,0,0,0.0152053189761752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984794681023825,0,0,0,0,0,0
"GTEX-QVUS-0011-R3A-SM-3GAFD",0,0,0,0,0.028289317804315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971710682195685,0,0,0,0,0,0
"GTEX-QVUS-0011-R4A-SM-3GAE7",0,0,0,0,0.0140968756514196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985903124348581,0,0,0,0,0,0
"GTEX-QVUS-0011-R6A-SM-3GACX",0,0,0,0,0.00696706936241399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993032930637586,0,0,0,0,0,0
"GTEX-QVUS-0011-R8A-SM-3GAD7",0,0,0,0,0.0453760375843177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954623962415682,0,0,0,0,0,0
"GTEX-QVUS-0011-R9A-SM-3GIJA",0,0,0,0,0.0114902127499281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988509787250072,0,0,0,0,0,0
"GTEX-QVUS-0226-SM-3GIJY",0,0,0,0,0.0503230563845188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949676943615481,0,0,0,0,0,0
"GTEX-QVUS-0426-SM-48FE3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654881776963986,0,0,0,0.345118223036014,0,0
"GTEX-QVUS-0626-SM-447CC",0,0,0,0,0.0341204202070162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965879579792984,0,0,0,0,0,0
"GTEX-QVUS-2026-SM-EYYW9",0,0,0,0,0.011764797479235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988235202520765,0,0,0,0,0,0
"GTEX-QVUS-2826-SM-3GADB",0,0,0,0,0.0216030131197646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978396986880235,0,0,0,0,0,0
"GTEX-QVUS-2926-SM-3GIJB",0,0,0,0,0.0250076505648271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974992349435173,0,0,0,0,0,0
"GTEX-QXCU-0006-SM-2TC5K",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208240161556942,0,0,0,0.00508016662418683,0,0.786679671818871
"GTEX-QXCU-0008-SM-48FCH",0,0,0,0,0.0299061522763776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970093847723622,0,0,0,0,0,0
"GTEX-QXCU-0126-SM-2TC5Q",0,0,0,0,0.0165816125376165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983418387462384,0,0,0,0,0,0
"GTEX-QXCU-0226-SM-2TC5W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537620119022863,0,0,0,0.462379880977137,0,0
"GTEX-QXCU-0326-SM-2TC63",0,0,0,0,0.0424275492717175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957572450728283,0,0,0,0,0,0
"GTEX-QXCU-0626-SM-2TC69",0,0,0,0,0.0189239644036565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981076035596343,0,0,0,0,0,0
"GTEX-QXCU-0926-SM-48FEP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529123242731862,0,0,0,0.470876757268138,0,0
"GTEX-QXCU-1126-SM-48FE5",0,0,0,0,0.0281101144226223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971889885577378,0,0,0,0,0,0
"GTEX-QXCU-1326-SM-48FE2",0,0,0,0,0.0359854437106835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964014556289316,0,0,0,0,0,0
"GTEX-QXCU-1726-SM-2TC6L",0,0,0,0,0.0400398113074536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959960188692546,0,0,0,0,0,0
"GTEX-QXCU-1926-SM-48FE4",0,0,0,0,0.050008630246619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949991369753381,0,0,0,0,0,0
"GTEX-R3RS-0005-SM-3GAEH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304594294964212,0,0,0,0.650650097874522,0.0447556071612661,0
"GTEX-R3RS-0008-SM-48FF1",0,0,0,0,0.0175047563807225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982495243619278,0,0,0,0,0,0
"GTEX-R3RS-0126-SM-3GIJL",0,0,0,0,0.0565471250418078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943452874958192,0,0,0,0,0,0
"GTEX-R3RS-0226-SM-EYYVE",0,0,0,0,0.0404891398047829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959510860195217,0,0,0,0,0,0
"GTEX-R3RS-0526-SM-3GADG",0,0,0,0,0.0641906695832487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935809330416751,0,0,0,0,0,0
"GTEX-R3RS-0626-SM-48FE1",0,0,0,0,0.0251744111656489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974825588834351,0,0,0,0,0,0
"GTEX-R3RS-0726-SM-3GIJR",0,0,0,0,0.031729789946117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968270210053883,0,0,0,0,0,0
"GTEX-R3RS-1026-SM-3GADF",0,0,0,0,0.0274035391420627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972596460857937,0,0,0,0,0,0
"GTEX-R3RS-1326-SM-48FE7",0,0,0,0,0.00780689526517026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99219310473483,0,0,0,0,0,0
"GTEX-R3RS-1426-SM-EXOHE",0,0,0,0,0.00351337164002683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996486628359973,0,0,0,0,0,0
"GTEX-R45C-0006-SM-3GAD6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GTEX-R45C-0008-SM-48FF2",0,0,0,0,0.0256984266904538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974301573309546,0,0,0,0,0,0
"GTEX-R45C-0126-SM-EAZ2R",0,0,0,0,0.0450943168505938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954905683149406,0,0,0,0,0,0
"GTEX-R45C-0226-SM-EVYAJ",0,0,0,0,0.0275362923706139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972463707629386,0,0,0,0,0,0
"GTEX-R45C-0926-SM-3GAD4",0,0,0,0,0.0238093562435036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976190643756496,0,0,0,0,0,0
"GTEX-R45C-1226-SM-48FEE",0,0,0,0,0.0356519058716139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964348094128386,0,0,0,0,0,0
"GTEX-R45C-2126-SM-EZ6KZ",0,0,0,0,0.00572475679296952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99427524320703,0,0,0,0,0,0
"GTEX-R53T-0005-SM-3GADK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351741401910398,0,0,0,0.530016270068331,0,0.118242328021271
"GTEX-R53T-0008-SM-48FEW",0,0,0,0,0.0266284593710133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973371540628987,0,0,0,0,0,0
"GTEX-R53T-0226-SM-48FEH",0,0,0,0,0.0161933753524943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983806624647506,0,0,0,0,0,0
"GTEX-R53T-0326-SM-48FEC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276888310514505,0.194573702494169,0,0,0,0,0.528537986991326
"GTEX-R53T-0426-SM-48FEM",0,0,0,0,0.0167155332640299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98328446673597,0,0,0,0,0,0
"GTEX-R53T-0526-SM-3GADL",0,0,0,0,0.02159605328086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97840394671914,0,0,0,0,0,0
"GTEX-R53T-0726-SM-48FCS",0,0,0,0,0.0023599132293423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997640086770658,0,0,0,0,0,0
"GTEX-R53T-0826-SM-48FCP",0,0,0,0,0.00227869449798412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997721305502016,0,0,0,0,0,0
"GTEX-R53T-0926-SM-3GADH",0,0,0,0,0.0219640835858405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978035916414159,0,0,0,0,0,0
"GTEX-R53T-1026-SM-48FCO",0,0,0,0,0.013515556262937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986484443737063,0,0,0,0,0,0
"GTEX-R53T-1126-SM-48FD4",0,0,0,0,0.0231130593851399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97688694061486,0,0,0,0,0,0
"GTEX-R53T-1226-SM-48FCT",0,0,0,0,0.0234373212314956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976562678768504,0,0,0,0,0,0
"GTEX-R53T-1326-SM-48FCQ",0,0,0,0,0.040722147080908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959277852919092,0,0,0,0,0,0
"GTEX-R53T-1526-SM-48FEK",0,0,0,0,0.0137534380510517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986246561948948,0,0,0,0,0,0
"GTEX-R53T-1626-SM-3GAEW",0,0,0,0,0.015804809959669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984195190040331,0,0,0,0,0,0
"GTEX-R53T-1826-SM-3GIJX",0,0,0,0,0.0194719501017594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980528049898241,0,0,0,0,0,0
"GTEX-R53T-2026-SM-3GIJF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72649466687785,0,0,0,0.27350533312215,0,0
"GTEX-R55C-0005-SM-3GAE9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307981312280965,0,0,0,0.692018687719035,0,0
"GTEX-R55C-0008-SM-48FCF",0,0,0,0,0.0373989095436096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96260109045639,0,0,0,0,0,0
"GTEX-R55C-0126-SM-48FEQ",0,0,0,0,0.0378167088976785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962183291102321,0,0,0,0,0,0
"GTEX-R55C-0226-SM-48FEO",0,0,0,0,0.0537159550525208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946284044947479,0,0,0,0,0,0
"GTEX-R55C-0326-SM-3GAF1",0,0,0,0,0.071314273959431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928685726040569,0,0,0,0,0,0
"GTEX-R55C-0426-SM-EVR2W",0,0,0,0,0.0160272641779474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983972735822053,0,0,0,0,0,0
"GTEX-R55C-0526-SM-3GIKA",0,0,0,0,0.035608102366284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964391897633716,0,0,0,0,0,0
"GTEX-R55C-0626-SM-2TF4Q",0,0,0,0,0.0436157742394527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956384225760547,0,0,0,0,0,0
"GTEX-R55C-0726-SM-48FCN",0,0,0,0,0.0236011637455506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976398836254449,0,0,0,0,0,0
"GTEX-R55C-0826-SM-48FCL",0,0,0,0,0.0472726335467994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952727366453201,0,0,0,0,0,0
"GTEX-R55C-1026-SM-48FCM",0,0,0,0,0.0316659869303066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968334013069693,0,0,0,0,0,0
"GTEX-R55C-1126-SM-48FCJ",0,0,0,0,0.0648449753849271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935155024615073,0,0,0,0,0,0
"GTEX-R55C-1426-SM-48FED",0,0,0,0,0.0395649597097402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96043504029026,0,0,0,0,0,0
"GTEX-R55C-1626-SM-48FEG",0,0,0,0,0.0327888151732078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967211184826792,0,0,0,0,0,0
"GTEX-R55C-1726-SM-3GADJ",0,0,0,0,0.0649681944332302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93503180556677,0,0,0,0,0,0
"GTEX-R55C-1826-SM-3GADI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478958290060539,0,0,0,0.521041709939461,0,0
"GTEX-R55C-1926-SM-2TF4K",0,0,0,0,0.0199383628949135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980061637105087,0,0,0,0,0,0
"GTEX-R55D-0006-SM-3GIJS",0,0,0,0,0.0159162606984478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962583446467095,0,0,0,0,0,0.0215002928344576
"GTEX-R55D-0008-SM-48FEV",0,0,0,0,0.0278118114792654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972188188520735,0,0,0,0,0,0
"GTEX-R55D-0126-SM-48FEL",0,0,0,0,0.0194137011400272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980586298859973,0,0,0,0,0,0
"GTEX-R55D-0326-SM-48FES",0,0,0,0,0.013925141370809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986074858629191,0,0,0,0,0,0
"GTEX-R55D-0526-SM-EWRM3",0,0,0,0,0.0152203886411874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984779611358813,0,0,0,0,0,0
"GTEX-R55D-0626-SM-3GAD5",0,0,0,0,0.0164149350621284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983585064937872,0,0,0,0,0,0
"GTEX-R55D-0826-SM-48FEA",0,0,0,0,0.0233881257144397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97661187428556,0,0,0,0,0,0
"GTEX-R55D-0926-SM-3GAEU",0,0,0,0,0.0325449159685896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96745508403141,0,0,0,0,0,0
"GTEX-R55D-1026-SM-3GAEQ",0,0,0,0,0.0296609342013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970339065798634,0,0,0,0,0,0
"GTEX-R55D-1126-SM-48FEB",0,0,0,0,0.0521903071922751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947809692807725,0,0,0,0,0,0
"GTEX-R55D-1226-SM-48FE9",0,0,0,0,0.0316188401036827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968381159896317,0,0,0,0,0,0
"GTEX-R55D-1426-SM-48FEN",0,0,0,0,0.0329307630938119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967069236906188,0,0,0,0,0,0
"GTEX-R55D-1526-SM-48FEJ",0,0,0,0,0.0294438517909734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970556148209027,0,0,0,0,0,0
"GTEX-R55D-1826-SM-48FEF",0,0,0,0,0.0642088023220753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935791197677925,0,0,0,0,0,0
"GTEX-R55E-0006-SM-2TC5G",0,0,0,0,0.0296798620826485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970320137917351,0,0,0,0,0,0
"GTEX-R55E-0008-SM-48FCG",0,0,0,0,0.0291113385765127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970888661423487,0,0,0,0,0,0
"GTEX-R55E-0011-R11A-SM-2TC6I",0,0,0,0,0.0368556390288984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963144360971102,0,0,0,0,0,0
"GTEX-R55E-0011-R1A-SM-2TC6N",0,0,0,0,0.0274482348815688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972551765118431,0,0,0,0,0,0
"GTEX-R55E-0011-R2A-SM-EYYV9",0,0,0,0,0.0107160254312557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989283974568744,0,0,0,0,0,0
"GTEX-R55E-0011-R4A-SM-2TC5H",0,0,0,0,0.0234397190636836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976560280936316,0,0,0,0,0,0
"GTEX-R55E-0011-R5A-SM-2TC5N",0,0,0,0,0.00758739451837023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99241260548163,0,0,0,0,0,0
"GTEX-R55E-0011-R6A-SM-2TC5T",0,0,0,0,0.00781297824595224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992187021754048,0,0,0,0,0,0
"GTEX-R55E-0011-R7A-SM-2TC5Z",0,0,0,0,0.00865165140279569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991348348597204,0,0,0,0,0,0
